ID,offer_price,offer_size,offer_rooms,pref_max_price,pref_min_size,pref_min_rooms,img_url,Mietdauer
39167,840.0,65.0,2.0,1200.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/39167/medium/f5956261a4bcc626f574ba144c686c189ae41688.jpg,
36020,1060.0,120.0,3.0,700.0,70.0,2.0,https://www.tauschwohnung.com/uploads/housings/36020/medium/d562033823b3cee4e7d51da8daeffcdc4f137425.jpg,
55753,695.0,74.0,2.0,800.0,65.0,2.0,https://www.tauschwohnung.com/uploads/housings/55753/medium/e41d3930cb09e281fdca8716b3179cbae28e2468.jpg,
203107,527.0,70.0,3.0,1000.0,50.0,2.0,https://www.tauschwohnung.com/uploads/housings/203107/medium/b02d7e5f1712ddaa0921a7aea22e4ac70ef5a107.jpg,
88277,425.0,54.0,2.0,1200.0,60.0,3.0,https://www.tauschwohnung.com/uploads/housings/88277/medium/9ded6247e5ad5abf485ca7453df9a0d166471a84.jpg,
183391,760.0,80.0,3.0,1200.0,90.0,4.0,https://www.tauschwohnung.com/uploads/housings/183391/medium/01686ee5ef765c854b4b35b2f5660533e1d00b2a.jpg,
88802,808.0,95.0,3.0,2000.0,130.0,4.0,https://www.tauschwohnung.com/uploads/housings/88802/medium/03e1135fc0e2693b173c8887fd4e9996fc8867b2.jpg,
82070,900.0,80.0,2.0,2000.0,100.0,3.0,https://www.tauschwohnung.com/uploads/housings/82070/medium/5ecb790f6ab218135bfd854b13ab73279b02cd00.jpg,
159756,900.0,94.0,4.0,850.0,40.0,1.0,https://www.tauschwohnung.com/uploads/housings/159756/medium/0bdf9d65fde74a63588f7666638e82cdaa241222.jpg,
33021,1250.0,82.0,3.0,800.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/33021/medium/e35b75a3cf21e411ac374adb71fb506db837cb9b.jpeg,
48651,880.0,106.0,3.5,1000.0,74.0,4.0,https://www.tauschwohnung.com/uploads/housings/48651/medium/41e2cbff51ff2cc346ad151cc05fb3cf06617c95.jpg,
196529,900.0,75.0,3.0,1500.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/196529/medium/8c78f64b5734c3da6573d24381ab6c7aa607870f.png,
192818,1550.0,81.0,3.0,1900.0,63.0,2.0,https://www.tauschwohnung.com/uploads/housings/192818/medium/1fa9a0ecce0049f649c01f365d0d35560ab15568.jpg,
196538,670.0,75.0,2.5,2000.0,20.0,1.0,https://www.tauschwohnung.com/uploads/housings/196538/medium/6e91ea1e9f8096e66c7de53fbc599e6de743b317.jpg,
174909,890.0,90.0,3.0,1400.0,80.0,3.5,https://www.tauschwohnung.com/uploads/housings/174909/medium/a5d40017b8341bd115505f6abedc2a10748a4b76.jpg,
201661,1530.0,100.0,4.0,1200.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/201661/medium/705ea8a93c282f1cd4565b7c6d6deb82bc6f1c2c.png,
122068,620.0,69.0,2.5,1000.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/122068/medium/fe2a9f347396b85575168253db3a7ed84207e079.jpg,
167378,650.0,74.0,3.0,500.0,45.0,1.5,https://www.tauschwohnung.com/uploads/housings/167378/medium/279c9132eb076aa6137baa723f4301197653b396.jpg,
66606,1000.0,90.0,3.0,2700.0,110.0,3.5,https://www.tauschwohnung.com/uploads/housings/66606/medium/72d15f7f343ae66db0e3a6b774967fd3973ab6d1.jpg,
150992,1478.0,97.0,3.0,1500.0,45.0,2.0,https://www.tauschwohnung.com/uploads/housings/150992/medium/ec469881a9cc1ef2c991b3fb4586c6bda2c0236f.jpg,
174521,460.0,49.0,2.0,2000.0,79.0,3.0,https://www.tauschwohnung.com/uploads/housings/174521/medium/d6b1eaa7a31b3ea9963ccdc7be386524f3e07656.jpg,
101099,1627.0,85.0,3.0,1700.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/101099/medium/316af7c0d7efd7a08aec68ef27cd99c9347aff19.jpg,
170489,1650.0,128.0,6.0,1400.0,69.0,2.5,https://www.tauschwohnung.com/uploads/housings/170489/medium/42b7b9ff526113e7c5289c03139969a1022bbcfc.jpg,
179442,708.0,60.0,2.0,1600.0,50.0,3.0,https://www.tauschwohnung.com/uploads/housings/179442/medium/95442cdf39e9497c4b1f96a6caf3cbc1441abdd5.jpg,
199486,415.0,42.0,1.5,600.0,45.0,1.5,https://www.tauschwohnung.com/uploads/housings/199486/medium/7223db7c1accb18d828fcdf10b4cd65dbc01d661.jpg,
70987,559.0,86.0,2.5,1500.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/70987/medium/861e77b4b8985af4711bb4e98f3ef2e13b78c344.jpg,
160641,682.0,65.0,2.0,1750.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/160641/medium/1b6c0377f6c5fde7402e35e7f6be140ce64b078c.jpg,
117501,340.0,40.0,1.0,1000.0,55.0,1.0,https://www.tauschwohnung.com/uploads/housings/117501/medium/97816ef7f92b5cb68414f72bae0f87412345fbae.jpg,
140897,500.0,67.0,2.5,1200.0,77.0,3.0,https://www.tauschwohnung.com/uploads/housings/140897/medium/348bbf44bc7ea7fbeae8529773f6a9393e50455a.jpg,
151916,900.0,75.0,3.0,750.0,55.0,1.0,https://www.tauschwohnung.com/uploads/housings/151916/medium/8084a12dcb2921ef44d1f02d20403fc0d0d9bda1.jpg,
194571,878.0,65.0,3.0,700.0,30.0,1.0,https://www.tauschwohnung.com/uploads/housings/194571/medium/3d39c96c804060e856d26d9f29f53cb0a8529650.jpg,
169996,848.0,63.0,2.0,1100.0,65.0,3.0,https://www.tauschwohnung.com/uploads/housings/169996/medium/d479deccbf6d5858277c51bbf96a99a93d8a3711.jpg,
154323,680.0,86.0,3.0,1200.0,85.0,3.0,https://www.tauschwohnung.com/uploads/housings/154323/medium/240eed354f176c2cbd1e5e1b1fbee4674df38644.jpg,
43039,500.0,70.0,3.5,1000.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/43039/medium/ca943cd399c8e2335afe575b1c5c5ce4cbbcb8b4.jpg,
189423,546.0,55.0,2.0,1300.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/189423/medium/c0feb1c03d381b99a72ccc78c9c30f4c5fba373a.jpg,
186472,780.0,80.0,2.0,1800.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/186472/medium/8f2f1de767d297c96784a4e33983d3ac996aff84.jpg,
181882,950.0,85.0,3.0,1300.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/181882/medium/63e38e0ce095a99a2a72b95e2e1d16a19710cd93.jpg,
38314,439.0,55.0,2.0,800.0,67.0,2.5,https://www.tauschwohnung.com/uploads/housings/38314/medium/35f8f09689ba8fab316f6f32fca25f84629e20bb.jpg,
199493,616.0,83.0,4.0,500.0,50.0,2.0,https://www.tauschwohnung.com/uploads/housings/199493/medium/1ae86b1d2a3e07892f6bdaebf7e401113c6fc54a.jpg,
179551,1100.0,78.0,2.0,2000.0,87.0,3.0,https://www.tauschwohnung.com/uploads/housings/179551/medium/79a4dfef3bbc2e27b77e3ef23ac1030ae7ce2696.jpg,
77146,490.0,56.0,1.0,1100.0,75.0,2.0,https://www.tauschwohnung.com/uploads/housings/77146/medium/4c255d7cb9ffb631f9f8b558ffa886a0259dc478.jpg,
35327,820.0,96.0,3.0,1600.0,85.0,3.0,https://www.tauschwohnung.com/uploads/housings/35327/medium/a2caf093dfc287f3cdec0df2339b58c7b8731f87.jpg,
180224,969.0,76.0,3.0,1500.0,75.0,2.5,https://www.tauschwohnung.com/uploads/housings/180224/medium/5bf231ecde78c47546821d6fcca39b81f48285d7.jpg,
190032,370.0,50.0,2.0,800.0,65.0,3.5,https://www.tauschwohnung.com/uploads/housings/190032/medium/6795c0d002a7a854e7cf588ff8fe7673d6a55391.jpg,
177588,370.0,55.0,2.0,550.0,40.0,1.0,https://www.tauschwohnung.com/uploads/housings/177588/medium/206412c2804a3795cd7f21f946f41b42327c2564.jpg,
180842,1200.0,93.0,3.0,2000.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/180842/medium/7bc42e6be2226ce94880d5753d6c33674a147f77.jpg,
197331,680.0,45.0,1.0,1200.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/197331/medium/e2bcd836c1b032b2b8c8059cda575ed3fcb7bcc6.jpg,
80188,475.0,67.0,2.5,1350.0,90.0,3.5,https://www.tauschwohnung.com/uploads/housings/80188/medium/6b9b12bab4907fa34b613aedf5f0c9d9baca7a83.jpg,
184158,1099.0,90.0,3.0,2000.0,100.0,5.0,https://www.tauschwohnung.com/uploads/housings/184158/medium/3e136b71f220b0dda9d7225b66b6c5f8a4cc8832.jpg,
177162,418.0,55.0,2.0,1500.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/177162/medium/07defc474f39a963835b410274e6ad754dca457f.jpg,
145940,690.0,50.0,2.0,1200.0,45.0,2.0,https://www.tauschwohnung.com/uploads/housings/145940/medium/8f36a10343d8cf52ae1d962c2b5f753bfc3d2892.jpg,
172578,1200.0,102.0,3.5,1200.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/172578/medium/bbd0f91bac6d5e0faeab40045d221a28fafb6134.jpg,
186259,1000.0,85.0,2.5,800.0,40.0,2.0,https://www.tauschwohnung.com/uploads/housings/186259/medium/2310a16af0905cc99707719e69e4996a7d4f4fbc.jpg,
29186,850.0,72.0,3.0,1500.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/29186/medium/9c4ec4fed8d1eae11eb38791f3f95b2c0658b224.jpg,
189736,412.0,49.0,1.5,450.0,35.0,1.0,https://www.tauschwohnung.com/uploads/housings/189736/medium/61e8a7031a56b43ae8cd024b038f4fc0edd9026d.jpg,
193950,717.0,98.0,3.0,600.0,30.0,1.5,https://www.tauschwohnung.com/uploads/housings/193950/medium/29e8e927c5eb70905700fc1f0c14f75a0c3e1824.jpg,
172471,1900.0,144.0,5.0,1000.0,55.0,2.0,https://www.tauschwohnung.com/uploads/housings/172471/medium/8b16e25d77ff4aff269d642d4bd7e20e3e09302a.jpg,
81431,500.0,59.0,2.0,1700.0,85.0,3.0,https://www.tauschwohnung.com/uploads/housings/81431/medium/dcba56fd85ab3631b600f9b3705b90a181cbe353.jpg,
191178,715.0,84.0,3.0,800.0,50.0,2.0,https://www.tauschwohnung.com/uploads/housings/191178/medium/9fdf1f9a1df6e2467dede2e8eac3fa095f667c3b.jpg,
134674,450.0,55.0,2.0,1500.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/134674/medium/f9f5e7af04275ce4d6c302ba15e60118b1798f63.jpg,
72680,1400.0,80.0,3.5,1500.0,90.0,4.0,https://www.tauschwohnung.com/uploads/housings/72680/medium/5268b6f237a0152ab8eb23ac55866d5b3dc275b4.png,
183635,340.0,48.0,2.0,1300.0,65.0,3.0,https://www.tauschwohnung.com/uploads/housings/183635/medium/537c10ddad03215d1816881bb01b745991f45ab8.jpg,
154610,686.0,49.0,2.0,2000.0,80.0,2.5,https://www.tauschwohnung.com/uploads/housings/154610/medium/4cda16ed43baedc67a6ee9cbbefd9bf78495a0ad.jpg,
5795,900.0,75.0,3.0,800.0,45.0,2.0,https://www.tauschwohnung.com/uploads/housings/5795/medium/aa7171dd21cf6ab82f0f45fe1f3025ff37c048cf.jpg,
37834,600.0,50.0,2.0,1900.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/37834/medium/5a6b1fc486ff715330b1b767353bf0cdc6d4d3a2.jpeg,
55559,798.0,60.0,2.0,2050.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/55559/medium/e2ba1dc93c4ee45ccaaf1d994eadd8572aab7937.jpg,
125458,945.0,150.0,4.0,10000.0,5.0,1.0,https://www.tauschwohnung.com/uploads/housings/125458/medium/724b9e41c38d9ae27bb4934dd89d4dc32c0d0969.jpg,
160258,380.0,60.0,2.0,1500.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/160258/medium/e228361fa3dd93171dd020b2116fc6bb77086cdf.jpg,
191018,830.0,110.0,5.0,600.0,58.0,2.5,https://www.tauschwohnung.com/uploads/housings/191018/medium/da7e2bc9be2173783d4741a06009c12cd0169e5c.jpg,
68432,950.0,80.0,3.0,1600.0,85.0,4.0,https://www.tauschwohnung.com/uploads/housings/68432/medium/99ba4d973f1818ebeec0590894e9c4fcf8854616.jpg,
111850,1200.0,63.0,2.0,800.0,30.0,1.0,https://www.tauschwohnung.com/uploads/housings/111850/medium/4bdd8c26a3a135b0030053d562449489c0bd2325.jpg,
162403,500.0,40.0,2.0,900.0,45.0,1.0,https://www.tauschwohnung.com/uploads/housings/162403/medium/9ff150e717488f0fc23166e5825a89b0f226cdc7.jpg,
200067,847.0,83.0,3.0,1600.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/200067/medium/e9043679b219c7a1b65267d46e14730974661562.jpg,
156325,520.0,62.0,2.0,1600.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/156325/medium/5c449a5c24bde6398df16a21daad776896ccdb32.jpg,
184172,800.0,55.0,2.0,1500.0,70.0,3.5,https://www.tauschwohnung.com/uploads/housings/184172/medium/5ed46690fdd74ec67c2b51cb4f94e0e7c1140960.jpg,
159590,1102.0,71.0,3.0,1500.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/159590/medium/a54a5b673643ce3c7912235544ba390b5d7bdd51.png,
194963,1450.0,78.0,3.5,2000.0,105.0,2.5,https://www.tauschwohnung.com/uploads/housings/194963/medium/8a70fb3d88adf2f008c76c3f9f27c250f8563bc4.jpg,
29269,700.0,100.0,3.5,1300.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/29269/medium/372ac0351b4a4b9da2918d563ca455ba731f3dfc.jpg,
195164,1294.0,93.0,4.0,850.0,40.0,1.0,https://www.tauschwohnung.com/uploads/housings/195164/medium/6c5e01f05fcd9e493bd781df813f1bf73ca486c6.jpg,befristet bis 18.07.2026
36637,395.0,58.0,2.0,1250.0,65.0,2.5,https://www.tauschwohnung.com/uploads/housings/36637/medium/cfcac9e3561a6649d6538312596a3faf5d1d112d.jpeg,
105442,550.0,60.0,2.0,2200.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/105442/medium/9132650b5b38af69450b5dbd760730f7c3f7a477.jpg,
162061,550.0,70.0,2.0,1000.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/162061/medium/9ecd2a4ebcce8d6745970b8e6df56d827708da3a.jpg,
131838,497.0,58.0,2.0,1600.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/131838/medium/b3464d3d9d65ed50fa0e56fcce2b0de7cf5c4aa2.jpg,
23231,499.0,70.0,2.0,1100.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/23231/medium/fc6b178675ca9720e95e733b59790ab9e90f3a71.jpg,
199375,533.0,38.0,2.0,1600.0,50.0,1.0,https://www.tauschwohnung.com/uploads/housings/199375/medium/21044de7f31a3e0f4f4c700b8fa21768855eb928.jpg,
185985,630.0,65.0,2.0,2000.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/185985/medium/84a056b94e12455d754341540fdb728361df0e7a.jpg,
202106,460.0,71.0,3.0,500.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/202106/medium/a198a4e79d4659b27c72a1e4efdadecefe5ad6ea.jpg,
91338,958.0,65.0,2.0,1200.0,45.0,1.5,https://www.tauschwohnung.com/uploads/housings/91338/medium/f9fddc9d0f67c09683a4cc9503421a288ecfc53b.jpg,
107265,504.0,60.0,2.0,1700.0,55.0,2.0,https://www.tauschwohnung.com/uploads/housings/107265/medium/835969019cb757f6f1c2212b90ce65597acca8b5.jpg,
43648,900.0,90.0,3.0,1500.0,80.0,2.0,https://www.tauschwohnung.com/uploads/housings/43648/medium/44820c12b23323218df35d863b37af119d2f27cc.jpg,
109440,948.0,96.0,3.0,800.0,60.0,1.0,https://www.tauschwohnung.com/uploads/housings/109440/medium/2cf3962d7635678bf6b3a84f330983a02d034a40.jpg,
199954,316.0,40.0,1.0,1200.0,55.0,2.0,https://www.tauschwohnung.com/uploads/housings/199954/medium/14a4e77e741dbad8c39d2f39395dbbfabf57c323.jpg,
40150,695.0,81.0,2.0,1100.0,80.0,2.0,https://www.tauschwohnung.com/uploads/housings/40150/medium/34c2ba4558696e42ee0b46e76337eda02293610d.jpg,
70180,560.0,69.0,3.0,800.0,80.0,3.5,https://www.tauschwohnung.com/uploads/housings/70180/medium/3930b63a4abca4e20b78200024c52493f7b33fe7.jpg,
89669,1309.0,138.0,3.0,1200.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/89669/medium/76e20bd5654e6b382ef584b6b50b2e903d7c02ee.jpg,
175682,670.0,67.0,3.0,2000.0,90.0,4.0,https://www.tauschwohnung.com/uploads/housings/175682/medium/fc9595a9116bdffb4f42ff9dca9e15b8b2c59b9e.jpg,
115054,415.0,54.0,2.0,800.0,47.0,1.5,https://www.tauschwohnung.com/uploads/housings/115054/medium/cfe1c2dc5e0c881f4a7fff51c2563e9033006d52.jpg,
54337,620.0,119.0,4.0,1200.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/54337/medium/fe0c9c7647cce36dcd047e98a07ba2d90a6d19b0.jpg,
196462,480.0,60.0,2.0,2000.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/196462/medium/46a611b8dce7a2d8ad00e7d8a06039cf7a253350.jpg,
112532,1329.0,119.0,3.5,800.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/112532/medium/231c8ff7eec196c6b7171e6f20254c1cce4eea33.jpg,
84059,1890.0,118.0,4.0,1500.0,60.0,3.0,https://www.tauschwohnung.com/uploads/housings/84059/medium/bd9cd7cefe0eef1336555b2d12acb06006d881a4.jpg,
179457,556.0,72.0,2.5,900.0,85.0,3.0,https://www.tauschwohnung.com/uploads/housings/179457/medium/48e00c109bceb9a3db21440a13d41109785435e8.jpg,
24289,755.0,93.0,3.0,,1.0,2.0,https://www.tauschwohnung.com/uploads/housings/24289/medium/23fbcf67442214aedc5e1a5a13d0fd29a365b5f6.jpg,
171412,1350.0,170.0,5.0,1000.0,85.0,3.5,https://www.tauschwohnung.com/uploads/housings/171412/medium/f229adfdec2d0538aab2630f7cd3ee93f14a3d0d.jpg,
196328,1575.0,135.0,4.0,3000.0,130.0,5.0,https://www.tauschwohnung.com/uploads/housings/196328/medium/606c0705e1292fdb0a98b444a75e554dfc7593d2.jpg,
187434,860.0,72.0,3.0,1000.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/187434/medium/b574c1cbd74d6f72a165ab3582ac6168f6c49542.jpg,
192791,500.0,50.0,2.0,500.0,40.0,1.0,https://www.tauschwohnung.com/uploads/housings/192791/medium/62477bdb12f1480817d6956463d535d8fc587086.jpg,
70244,514.0,53.0,2.0,1600.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/70244/medium/e6bfb99a3eb690012e311b18bcca34e373a07f09.jpg,
199227,652.0,77.0,2.0,1900.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/199227/medium/5182f12e7843d189c0f51700348c567195691ca9.jpg,
74628,500.0,64.0,2.5,900.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/74628/medium/03cec522c3d663cc5c9f521e687b960f359cb157.jpg,
6891,580.0,49.0,2.0,700.0,60.0,2.5,https://www.tauschwohnung.com/uploads/housings/6891/medium/8c9845751929bfaef859bdcf974a4ac89ae1a98c.jpg,
63437,715.0,83.0,2.0,1100.0,75.0,2.5,https://www.tauschwohnung.com/uploads/housings/63437/medium/da418cf94e754683af6dcde7dfe95df407bb4fa0.jpg,
201553,813.0,48.0,2.0,800.0,45.0,2.0,https://www.tauschwohnung.com/uploads/housings/201553/medium/b6d024c81c6989e1ca848396e70f17929631cd73.jpg,
139722,926.0,78.0,3.0,10000.0,50.0,2.0,https://www.tauschwohnung.com/uploads/housings/139722/medium/95e333c2e42fe8114e23b4a20b3dc11e57bad2eb.jpg,
57553,1202.0,120.0,4.5,800.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/57553/medium/c0c367d55933d53ccf7b7b8147faa055b2dcb26c.jpg,
169225,620.0,55.0,2.5,1100.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/169225/medium/e4b95f656bf017820bd2f2fac3bd0ee32b249506.jpg,
183895,750.0,95.0,4.0,1200.0,85.0,3.0,https://www.tauschwohnung.com/uploads/housings/183895/medium/354f97d0b3aa413191b76e48cfea8199ab84ef1a.jpg,
145856,1300.0,78.0,3.0,1600.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/145856/medium/133214758f51c3c9ec92702058458e500a6f959f.jpg,
170804,1650.0,167.0,5.0,1100.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/170804/medium/57e91171da40e554902101f854ceca4e912f2a43.jpg,
132091,366.0,42.0,1.0,1700.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/132091/medium/ba795dce21473fb2d249049270e680e3bad96f6a.jpg,
166408,1537.0,84.0,3.0,1000.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/166408/medium/6e6cb9dd12e941bcfa60dbce35ce22019bda4072.jpg,
186706,1089.0,50.0,2.0,1800.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/186706/medium/b7b1ae0affb41c58f7dde4574c09d78977686587.jpg,
153933,885.0,80.0,3.5,2500.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/153933/medium/4e8c62eebf8bbcc2a4136b1fc98bd6dbe14794e6.jpg,
186326,590.0,56.0,1.0,1800.0,75.0,2.0,https://www.tauschwohnung.com/uploads/housings/186326/medium/c6863260d926495f251c9020ca30817674227105.jpg,
175320,925.0,89.0,3.0,850.0,80.0,3.0,https://www.tauschwohnung.com/uploads/housings/175320/medium/fb72fca254789df246c75257f8819b28411f90c4.jpg,befristet bis 01.08.2026
137097,1500.0,138.0,5.0,1400.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/137097/medium/45b41c057b638f9d34fe63057a4b07861e20bc1f.jpg,
170674,348.0,44.0,1.0,1000.0,30.0,1.0,https://www.tauschwohnung.com/uploads/housings/170674/medium/faedb3d5749d06ff0923b9d4e2be45c9ee2de60b.jpg,
198277,2450.0,96.0,3.0,2450.0,93.0,4.0,https://www.tauschwohnung.com/uploads/housings/198277/medium/142c147de1e9348ba74f522adf2459501a1f366f.jpg,befristet bis 31.07.2025
56919,720.0,77.0,2.0,1000.0,75.0,2.5,https://www.tauschwohnung.com/uploads/housings/56919/medium/008c7572e6a170d7c969f787d03e48f59106b8ed.jpg,
172077,770.0,47.0,2.0,1200.0,50.0,2.0,https://www.tauschwohnung.com/uploads/housings/172077/medium/5b51d267fd9690df113cb33deb997f979b2f66aa.jpg,
169584,1.0,100.0,2.5,2000.0,120.0,4.0,https://www.tauschwohnung.com/uploads/housings/169584/medium/5044195e5acd6fbc74e3ed433bad12a4503d26f1.jpg,
183973,2200.0,123.0,4.0,2000.0,70.0,3.0,https://www.tauschwohnung.com/uploads/housings/183973/medium/9118bd8501a08a516d4f7c00492da30c8e8c84c3.jpg,
165223,450.0,48.0,2.0,900.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/165223/medium/9fe3c4800e8e1a8749162159ecbc2ba39fcfefc3.jpg,
181427,385.0,35.0,1.0,1200.0,40.0,1.0,https://www.tauschwohnung.com/uploads/housings/181427/medium/f6752e1962fb27e4fc510bb9db4aa49d036d6b42.jpg,
184672,613.0,80.0,2.0,1100.0,80.0,4.0,https://www.tauschwohnung.com/uploads/housings/184672/medium/67bfff2d5e57e3ea485efe8425eb511f0d6b543f.jpg,
174510,900.0,93.0,3.0,2000.0,100.0,3.0,https://www.tauschwohnung.com/uploads/housings/174510/medium/74113d9143a1b5766115d4a82899ad30dfa61ec0.jpg,
173701,1143.0,117.0,3.0,1000.0,70.0,2.0,https://www.tauschwohnung.com/uploads/housings/173701/medium/2a8541a26f6cadb26c4693b0ffa90ef24ce8344e.jpg,
192803,760.0,60.0,2.0,2200.0,60.0,2.5,https://www.tauschwohnung.com/uploads/housings/192803/medium/51e392453d7f4a866d33fc170d2bee815a9fbc39.jpg,
60804,400.0,58.0,2.0,500.0,50.0,1.5,https://www.tauschwohnung.com/uploads/housings/60804/medium/7e27205327005b1026db192ddd7987ed41e49b19.jpg,
120687,530.0,54.0,2.0,1006.0,60.0,2.5,https://www.tauschwohnung.com/uploads/housings/120687/medium/9aa7f3af5851e3fde62162cb59e66b4162c15d09.jpg,
116179,825.0,62.0,2.5,1400.0,50.0,1.0,https://www.tauschwohnung.com/uploads/housings/116179/medium/f3efaf30761f5a74cdf6124220d4040b4a470081.jpg,
166227,385.0,30.0,1.0,536.0,20.0,1.0,https://www.tauschwohnung.com/uploads/housings/166227/medium/55615039f8a84899b9a73ebe6ab76c6378326304.jpg,
197637,713.0,32.0,1.0,1000.0,40.0,1.0,https://www.tauschwohnung.com/uploads/housings/197637/medium/9ad5c1e31dc7107ad6c767a03fffa97b9056dcd8.jpg,
37307,1200.0,100.0,3.5,3000.0,120.0,4.0,https://www.tauschwohnung.com/uploads/housings/37307/medium/4c95510d4893c02b7a8ab1a686fe496b9431a6a7.jpeg,
202609,694.0,67.0,3.0,1200.0,80.0,4.0,https://www.tauschwohnung.com/uploads/housings/202609/medium/501888816a0be17ea604dda3512ac1ad4d46de2e.jpg,
47808,554.0,56.0,2.0,900.0,69.0,2.5,https://www.tauschwohnung.com/uploads/housings/47808/medium/bc071188911d6b874389ed74adf66821303a7beb.jpg,
68021,1560.0,102.0,3.5,1700.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/68021/medium/f93ab2af55174e39e62a584fd9e0f5a3dc9169b5.jpg,
126809,714.0,66.0,2.0,1100.0,60.0,2.0,https://www.tauschwohnung.com/uploads/housings/126809/medium/af01160e51a625988d735a29d582b4335bf9dc5f.jpg,
48624,580.0,60.0,2.0,1000.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/48624/medium/0a80d1a98ea7eca5adc75899f99d0f8545844483.jpg,
180947,550.0,45.0,1.0,1100.0,40.0,2.0,https://www.tauschwohnung.com/uploads/housings/180947/medium/7f873b1d5a2ff6b59fd28ecc64b32688133cf402.jpg,
200255,2160.0,95.0,4.0,1700.0,75.0,3.0,https://www.tauschwohnung.com/uploads/housings/200255/medium/66c9cdec16536f750a4e0d79afc63c170799074c.jpg,
199790,810.0,127.0,5.0,600.0,60.0,1.0,https://www.tauschwohnung.com/uploads/housings/199790/medium/fd7d7552e50f05ce6175aefd2354fd897f177b56.jpg,
185525,1050.0,64.0,2.0,700.0,45.0,1.0,https://www.tauschwohnung.com/uploads/housings/185525/medium/e7fc2185207f6b068cdd1690ede0cdeb9cb07ca3.jpg,
159763,1140.0,90.0,3.0,1800.0,90.0,3.0,https://www.tauschwohnung.com/uploads/housings/159763/medium/060e445eac7c3b230971739435c5d46eaafaffbc.jpg,
199786,1450.0,134.0,5.0,800.0,40.0,1.5,https://www.tauschwohnung.com/uploads/housings/199786/medium/79d859bb4e91c64ba44e834c0075f5c061224251.jpg,
194389,772.0,76.0,2.0,580.0,45.0,2.0,https://www.tauschwohnung.com/uploads/housings/194389/medium/ce0143d960389df73b5fc7d7fb99c99bd9de0847.jpg,
149000,370.0,60.0,2.0,1500.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/149000/medium/54c1673e6e816728f38218a914dfb35ef2e1d5bc.png,
82006,1500.0,130.0,4.0,2000.0,100.0,4.0,https://www.tauschwohnung.com/uploads/housings/82006/medium/24cd6ca90d757ebe1e7d65c528ea5929e931f65f.jpg,
